data/input/Synth_OASIS-2_3d/subject0012/subject0012.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0012/subject0012.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0013/subject0013.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0013/subject0013.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0014/subject0014.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0014/subject0014.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0015/subject0015.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0015/subject0015.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0016/subject0016.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0016/subject0016.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0017/subject0017.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0017/subject0017.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0018/subject0018.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0018/subject0018.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0019/subject0019.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0019/subject0019.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0020/subject0020.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0020/subject0020.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0021/subject0021.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0021/subject0021.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0022/subject0022.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0022/subject0022.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0023/subject0023.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0023/subject0023.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0024/subject0024.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0024/subject0024.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0025/subject0025.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0025/subject0025.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0026/subject0026.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0026/subject0026.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0027/subject0027.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0027/subject0027.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0028/subject0028.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0028/subject0028.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0029/subject0029.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0029/subject0029.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0030/subject0030.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0030/subject0030.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0031/subject0031.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0031/subject0031.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0032/subject0032.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0032/subject0032.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0033/subject0033.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0033/subject0033.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0034/subject0034.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0034/subject0034.time4.labels.mgz
data/input/Synth_OASIS-2_3d/subject0035/subject0035.time0.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time0.labels.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time1.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time1.labels.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time2.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time2.labels.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time3.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time3.labels.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time4.intensity.mgz,data/input/Synth_OASIS-2_3d/subject0035/subject0035.time4.labels.mgz
